family,kernel,variant_index,variant_label,shape_summary_json,baseline_status,pto_status,baseline_correct,pto_correct,baseline_median_ms,pto_median_ms,baseline_over_pto_pct,baseline_limitations_json,baseline_reason,pto_reason,report_path,spec
moe,moe_token_unpermute_with_routing_map_grad,2,,"{""out_index"": [256], ""permute_token_id"": [256], ""permuted_tokens_grad"": [256, 64], ""restore_shape"": [256, 64], ""routing_map"": [256, 8], ""unpermuted_tokens_grad"": [256, 64]}",ok,ok,True,True,0.10703608859330416,0.2598558785393834,41.1905588570635,"[""t8_h16_e4: probsOptional=None returns no probs_grad; baseline parity is validated on permuted_tokens_grad only."", ""t256_h64_e8: probsOptional=None returns no probs_grad; baseline parity is validated on permuted_tokens_grad only."", ""t128_h128_e8: probsOptional=None returns no probs_grad; baseline parity is validated on permuted_tokens_grad only.""]",,,/home/zhouruoyu/github/pto-kernels/bench/generated/moe/moe_token_unpermute_with_routing_map_grad/report.json,bench/specs/moe/moe_token_unpermute_with_routing_map_grad.yaml
moe,moe_token_unpermute_with_routing_map_grad,3,,"{""out_index"": [128], ""permute_token_id"": [128], ""permuted_tokens_grad"": [128, 128], ""restore_shape"": [128, 128], ""routing_map"": [128, 8], ""unpermuted_tokens_grad"": [128, 128]}",ok,ok,True,True,0.10766042396426201,0.2611865056678653,41.21974972978394,"[""t8_h16_e4: probsOptional=None returns no probs_grad; baseline parity is validated on permuted_tokens_grad only."", ""t256_h64_e8: probsOptional=None returns no probs_grad; baseline parity is validated on permuted_tokens_grad only."", ""t128_h128_e8: probsOptional=None returns no probs_grad; baseline parity is validated on permuted_tokens_grad only.""]",,,/home/zhouruoyu/github/pto-kernels/bench/generated/moe/moe_token_unpermute_with_routing_map_grad/report.json,bench/specs/moe/moe_token_unpermute_with_routing_map_grad.yaml
attention,attention_update,1,,"{""local_out0"": [8, 16], ""local_out1"": [8, 16], ""lse0"": [8], ""lse1"": [8], ""out"": [8, 16]}",ok,ok,True,True,0.08714059367775917,0.2422860125079751,35.966002649406285,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/attention_update/report.json,bench/specs/attention/attention_update.yaml
attention,attention_update,2,,"{""local_out0"": [256, 64], ""local_out1"": [256, 64], ""lse0"": [256], ""lse1"": [256], ""out"": [256, 64]}",ok,ok,True,True,0.08668052032589912,0.2421961398795247,35.78938969424389,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/attention_update/report.json,bench/specs/attention/attention_update.yaml
attention,attention_update,3,,"{""local_out0"": [128, 128], ""local_out1"": [128, 128], ""lse0"": [128], ""lse1"": [128], ""out"": [128, 128]}",ok,ok,True,True,0.08583592716604471,0.24457636754959822,35.09575680840785,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/attention_update/report.json,bench/specs/attention/attention_update.yaml
attention,fused_infer_attention_score,1,,"{""attention_out"": [1, 1, 16, 16], ""block_table"": [1, 1], ""k_cache"": [1, 16, 16], ""query"": [1, 1, 16, 16], ""v_cache"": [1, 16, 16]}",ok,ok,True,True,0.18709106370806694,0.5477579543367028,34.15579129921013,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/fused_infer_attention_score/report.json,bench/specs/attention/fused_infer_attention_score.yaml
attention,fused_infer_attention_score,2,,"{""attention_out"": [1, 1, 64, 64], ""block_table"": [1, 1], ""k_cache"": [1, 64, 64], ""query"": [1, 1, 64, 64], ""v_cache"": [1, 64, 64]}",ok,ok,True,False,0.18859095871448517,0.496807973831892,37.960533777241636,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/fused_infer_attention_score/report.json,bench/specs/attention/fused_infer_attention_score.yaml
attention,fused_infer_attention_score,3,,"{""attention_out"": [1, 1, 32, 128], ""block_table"": [1, 1], ""k_cache"": [1, 128, 128], ""query"": [1, 1, 32, 128], ""v_cache"": [1, 128, 128]}",ok,ok,True,True,0.19816600251942873,0.520717934705317,38.05630444274484,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/fused_infer_attention_score/report.json,bench/specs/attention/fused_infer_attention_score.yaml
attention,incre_flash_attention,1,,"{""attention_out"": [1, 16, 1, 16], ""key"": [1, 1, 16, 16], ""query"": [1, 16, 1, 16], ""value"": [1, 1, 16, 16]}",ok,ok,True,True,0.1343559706583619,0.546832918189466,24.569839559624025,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/incre_flash_attention/report.json,bench/specs/attention/incre_flash_attention.yaml
attention,incre_flash_attention,2,,"{""attention_out"": [1, 16, 1, 64], ""key"": [1, 1, 128, 64], ""query"": [1, 16, 1, 64], ""value"": [1, 1, 128, 64]}",ok,ok,True,True,0.12919551227241755,0.5201030289754272,24.84036913357825,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/incre_flash_attention/report.json,bench/specs/attention/incre_flash_attention.yaml
attention,incre_flash_attention,3,,"{""attention_out"": [1, 16, 1, 128], ""key"": [1, 1, 128, 128], ""query"": [1, 16, 1, 128], ""value"": [1, 1, 128, 128]}",ok,ok,True,True,0.12851099018007517,0.5354579770937562,24.0002008892611,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/incre_flash_attention/report.json,bench/specs/attention/incre_flash_attention.yaml
attention,prompt_flash_attention,1,,"{""attention_out"": [1, 1, 16, 16], ""key"": [1, 1, 16, 16], ""query"": [1, 1, 16, 16], ""value"": [1, 1, 16, 16]}",ok,ok,True,True,0.35026692785322666,0.4769379738718271,73.44077155562326,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/prompt_flash_attention/report.json,bench/specs/attention/prompt_flash_attention.yaml
attention,prompt_flash_attention,2,,"{""attention_out"": [1, 1, 64, 64], ""key"": [1, 1, 128, 64], ""query"": [1, 1, 64, 64], ""value"": [1, 1, 128, 64]}",ok,ok,True,True,0.3607620019465685,0.5083581199869514,70.96611380100087,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/prompt_flash_attention/report.json,bench/specs/attention/prompt_flash_attention.yaml
attention,prompt_flash_attention,3,,"{""attention_out"": [1, 1, 32, 128], ""key"": [1, 1, 128, 128], ""query"": [1, 1, 32, 128], ""value"": [1, 1, 128, 128]}",ok,ok,True,True,0.4190379986539483,0.47948292922228575,87.39372626542134,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/prompt_flash_attention/report.json,bench/specs/attention/prompt_flash_attention.yaml
attention,recurrent_gated_delta_rule,1,,"{""attention_out"": [2, 16, 16], ""beta"": [2, 16], ""final_state"": [2, 16, 16, 16], ""g"": [2, 16], ""key"": [2, 16, 16], ""query"": [2, 16, 16], ""state"": [2, 16, 16, 16], ""value"": [2, 16, 16]}",ok,blocked,True,False,0.16243592835962772,,,"[""baseline timing uses the functional entrypoint to observe both output and final_state"", ""baseline correctness is validated on output only; final_state semantics remain a host-contract gap for this first bounded slice""]",,"PTO compile or execution failed: npuSynchronizeDevice:build/CMakeFiles/torch_npu.dir/compiler_depend.ts:575 NPU function error: AclrtSynchronizeDeviceWithTimeout, error code is 507014
[ERROR] 2026-03-16-11:31:13 (PID:667120, Device:0, RankID:-1) ERR00100 PTA call acl api failed
[Error]: The aicore execution times out. 
        Rectify the fault based on the error information in the ascend log.
EZ9999: Inner Error!
EZ9999[PID: 667120] 2026-03-16-11:31:13.313.461 (EZ9999):  The error from device(chipId:0, dieId:0), serial number is 1996, there is an exception of fftsplus aivector error, core id is 10, error code = 0x10, dump info: pc start: 0x124000a830b0, current: 0x124000a8353c, vec error info: 0x7000000fc, mte error info: 0x60600005c, ifu error info: 0x217ffbe018080, ccu error info: 0x40c0058006800046, cube error info: 0, biu error info: 0, aic error mask: 0x6500020bd00028c, para base: 0x12c100001080.[FUNC:PrintCoreInfo][FILE:device_error_core_proc.cc][LINE:645]
        TraceBack (most recent call last):
       The extend info: errcode:(0x10, 0, 0) errorStr: Illegal instruction, which is usually caused by unaligned UUB addresses. fixp_error0 info: 0x600005c, fixp_error1 info: 0x6, fsmId:0, tslot:4, thread:0, ctxid:0, blk:0, sublk:0, subErrType:4.[FUNC:PrintCoreInfo][FILE:device_error_core_proc.cc][LINE:658]
       Kernel task happen error, retCode=0x25, [aicore timeout].[FUNC:PreCheckTaskErr][FILE:davinci_kernel_task.cc][LINE:1728]
       rtDeviceSynchronizeWithTimeout execution failed, reason=aicore timeout[FUNC:FuncErrorReason][FILE:error_message_manage.cc][LINE:65]
       wait for compute device to finish failed, runtime result = 507014.[FUNC:ReportCallError][FILE:log_inner.cpp][LINE:148]
",/home/zhouruoyu/github/pto-kernels/bench/generated/attention/recurrent_gated_delta_rule/report.json,bench/specs/attention/recurrent_gated_delta_rule.yaml
attention,recurrent_gated_delta_rule,2,,"{""attention_out"": [4, 16, 64], ""beta"": [4, 16], ""final_state"": [4, 16, 64, 64], ""g"": [4, 16], ""key"": [4, 16, 64], ""query"": [4, 16, 64], ""state"": [4, 16, 64, 64], ""value"": [4, 16, 64]}",ok,blocked,True,False,0.13374059926718473,,,"[""baseline timing uses the functional entrypoint to observe both output and final_state"", ""baseline correctness is validated on output only; final_state semantics remain a host-contract gap for this first bounded slice""]",,"PTO compile or execution failed: npuSynchronizeDevice:build/CMakeFiles/torch_npu.dir/compiler_depend.ts:575 NPU function error: AclrtSynchronizeDeviceWithTimeout, error code is 507014
[ERROR] 2026-03-16-11:31:13 (PID:667120, Device:0, RankID:-1) ERR00100 PTA call acl api failed
[Error]: The aicore execution times out. 
        Rectify the fault based on the error information in the ascend log.
EZ9999: Inner Error!
EZ9999[PID: 667120] 2026-03-16-11:31:13.313.461 (EZ9999):  The error from device(chipId:0, dieId:0), serial number is 1996, there is an exception of fftsplus aivector error, core id is 10, error code = 0x10, dump info: pc start: 0x124000a830b0, current: 0x124000a8353c, vec error info: 0x7000000fc, mte error info: 0x60600005c, ifu error info: 0x217ffbe018080, ccu error info: 0x40c0058006800046, cube error info: 0, biu error info: 0, aic error mask: 0x6500020bd00028c, para base: 0x12c100001080.[FUNC:PrintCoreInfo][FILE:device_error_core_proc.cc][LINE:645]
        TraceBack (most recent call last):
       The extend info: errcode:(0x10, 0, 0) errorStr: Illegal instruction, which is usually caused by unaligned UUB addresses. fixp_error0 info: 0x600005c, fixp_error1 info: 0x6, fsmId:0, tslot:4, thread:0, ctxid:0, blk:0, sublk:0, subErrType:4.[FUNC:PrintCoreInfo][FILE:device_error_core_proc.cc][LINE:658]
       Kernel task happen error, retCode=0x25, [aicore timeout].[FUNC:PreCheckTaskErr][FILE:davinci_kernel_task.cc][LINE:1728]
       rtDeviceSynchronizeWithTimeout execution failed, reason=aicore timeout[FUNC:FuncErrorReason][FILE:error_message_manage.cc][LINE:65]
       wait for compute device to finish failed, runtime result = 507014.[FUNC:ReportCallError][FILE:log_inner.cpp][LINE:148]
",/home/zhouruoyu/github/pto-kernels/bench/generated/attention/recurrent_gated_delta_rule/report.json,bench/specs/attention/recurrent_gated_delta_rule.yaml
attention,recurrent_gated_delta_rule,3,,"{""attention_out"": [8, 16, 128], ""beta"": [8, 16], ""final_state"": [8, 16, 128, 128], ""g"": [8, 16], ""key"": [8, 16, 128], ""query"": [8, 16, 128], ""state"": [8, 16, 128, 128], ""value"": [8, 16, 128]}",ok,blocked,True,False,0.13467599637806416,,,"[""baseline timing uses the functional entrypoint to observe both output and final_state"", ""baseline correctness is validated on output only; final_state semantics remain a host-contract gap for this first bounded slice""]",,"PTO compile or execution failed: npuSynchronizeDevice:build/CMakeFiles/torch_npu.dir/compiler_depend.ts:575 NPU function error: AclrtSynchronizeDeviceWithTimeout, error code is 507014
[ERROR] 2026-03-16-11:31:13 (PID:667120, Device:0, RankID:-1) ERR00100 PTA call acl api failed
[Error]: The aicore execution times out. 
        Rectify the fault based on the error information in the ascend log.
EZ9999: Inner Error!
EZ9999[PID: 667120] 2026-03-16-11:31:13.313.461 (EZ9999):  The error from device(chipId:0, dieId:0), serial number is 1996, there is an exception of fftsplus aivector error, core id is 10, error code = 0x10, dump info: pc start: 0x124000a830b0, current: 0x124000a8353c, vec error info: 0x7000000fc, mte error info: 0x60600005c, ifu error info: 0x217ffbe018080, ccu error info: 0x40c0058006800046, cube error info: 0, biu error info: 0, aic error mask: 0x6500020bd00028c, para base: 0x12c100001080.[FUNC:PrintCoreInfo][FILE:device_error_core_proc.cc][LINE:645]
        TraceBack (most recent call last):
       The extend info: errcode:(0x10, 0, 0) errorStr: Illegal instruction, which is usually caused by unaligned UUB addresses. fixp_error0 info: 0x600005c, fixp_error1 info: 0x6, fsmId:0, tslot:4, thread:0, ctxid:0, blk:0, sublk:0, subErrType:4.[FUNC:PrintCoreInfo][FILE:device_error_core_proc.cc][LINE:658]
       Kernel task happen error, retCode=0x25, [aicore timeout].[FUNC:PreCheckTaskErr][FILE:davinci_kernel_task.cc][LINE:1728]
       rtDeviceSynchronizeWithTimeout execution failed, reason=aicore timeout[FUNC:FuncErrorReason][FILE:error_message_manage.cc][LINE:65]
       wait for compute device to finish failed, runtime result = 507014.[FUNC:ReportCallError][FILE:log_inner.cpp][LINE:148]
",/home/zhouruoyu/github/pto-kernels/bench/generated/attention/recurrent_gated_delta_rule/report.json,bench/specs/attention/recurrent_gated_delta_rule.yaml
attention,ring_attention_update,1,,null,blocked,blocked,False,False,,,,[],Baseline runtime entrypoint is unavailable on this host.,"PTO compile failed: ACL stream synchronize failed, error code:507014",/home/zhouruoyu/github/pto-kernels/bench/generated/attention/ring_attention_update/report.json,bench/specs/attention/ring_attention_update.yaml
attention,flash_attention_score,1,,"{""key"": [1, 1, 32, 64], ""output"": [1, 1, 32, 64], ""query"": [1, 1, 32, 64], ""scores"": [32, 32], ""value"": [1, 1, 32, 64]}",ok,ok,True,True,0.1413659192621708,0.4113775212317705,34.36403594413344,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/flash_attention_score/report.json,bench/specs/attention/flash_attention_score.yaml
attention,flash_attention_score,2,,"{""key"": [1, 1, 64, 64], ""output"": [1, 1, 64, 64], ""query"": [1, 1, 64, 64], ""scores"": [64, 64], ""value"": [1, 1, 64, 64]}",ok,ok,True,True,0.15212595462799072,0.4135575145483017,36.7847153724547,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/flash_attention_score/report.json,bench/specs/attention/flash_attention_score.yaml
attention,flash_attention_score,3,,"{""key"": [1, 1, 32, 128], ""output"": [1, 1, 32, 128], ""query"": [1, 1, 32, 128], ""scores"": [32, 32], ""value"": [1, 1, 32, 128]}",ok,ok,True,True,0.15269091818481684,0.40833698585629463,37.393359767452736,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/attention/flash_attention_score/report.json,bench/specs/attention/flash_attention_score.yaml
mc2,matmul_reduce_scatter,1,,"{""local_mm"": [128, 128], ""reduce_scatter_output_per_rank"": [64, 128], ""world_size"": 2, ""x1"": [128, 256], ""x2"": [256, 128]}",ok,ok,True,True,0.6007589399814606,0.7267439505085349,82.66445693302063,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/matmul_reduce_scatter/report.json,bench/specs/mc2/matmul_reduce_scatter.yaml
mc2,matmul_reduce_scatter,2,,"{""local_mm"": [64, 128], ""reduce_scatter_output_per_rank"": [32, 128], ""world_size"": 2, ""x1"": [64, 256], ""x2"": [256, 128]}",ok,ok,True,True,0.5567035404965281,0.7271140348166227,76.56344312442381,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/matmul_reduce_scatter/report.json,bench/specs/mc2/matmul_reduce_scatter.yaml
mc2,all_gather_matmul,1,,"{""gather_out"": [128, 256], ""output"": [128, 128], ""world_size"": 2, ""x1_local"": [64, 256], ""x2"": [256, 128]}",ok,ok,True,True,0.5995185347273946,1.0100159561261535,59.35733302935199,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/all_gather_matmul/report.json,bench/specs/mc2/all_gather_matmul.yaml
mc2,all_gather_matmul,2,,"{""gather_out"": [256, 256], ""output"": [256, 128], ""world_size"": 2, ""x1_local"": [128, 256], ""x2"": [256, 128]}",ok,ok,True,True,0.5835985066369176,0.9999909671023488,58.360377827011554,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/all_gather_matmul/report.json,bench/specs/mc2/all_gather_matmul.yaml
mc2,grouped_mat_mul_all_reduce,1,,"{""group_list"": [128], ""groups"": 1, ""output"": [128, 128], ""weight_local"": [128, 128], ""world_size"": 2, ""x_local"": [128, 128]}",ok,ok,True,True,0.7192851044237614,0.8048600284382701,89.36772594104889,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/grouped_mat_mul_all_reduce/report.json,bench/specs/mc2/grouped_mat_mul_all_reduce.yaml
mc2,grouped_mat_mul_all_reduce,2,,"{""group_list"": [256], ""groups"": 1, ""output"": [256, 128], ""weight_local"": [128, 128], ""world_size"": 2, ""x_local"": [256, 128]}",ok,ok,True,True,0.6988040404394269,0.7390895625576377,94.54930442004866,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/grouped_mat_mul_all_reduce/report.json,bench/specs/mc2/grouped_mat_mul_all_reduce.yaml
mc2,matmul_all_reduce,1,,"{""output"": [128, 128], ""world_size"": 2, ""x1_local"": [128, 256], ""x2"": [256, 128]}",ok,ok,True,True,0.5263431230559945,0.8159298449754715,64.50837977029967,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/matmul_all_reduce/report.json,bench/specs/mc2/matmul_all_reduce.yaml
mc2,matmul_all_reduce,2,,"{""output"": [256, 128], ""world_size"": 2, ""x1_local"": [256, 256], ""x2"": [256, 128]}",ok,ok,True,True,0.5738829495385289,0.7579445373266935,75.71569175267643,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/matmul_all_reduce/report.json,bench/specs/mc2/matmul_all_reduce.yaml
mc2,matmul_all_reduce_add_rms_norm,1,,"{""gamma"": [128], ""norm_out"": [128, 128], ""residual"": [128, 128], ""world_size"": 2, ""x1_local"": [128, 256], ""x2"": [256, 128], ""y"": [128, 128]}",ok,ok,True,True,0.5882688565179706,0.9251405717805028,63.58696985754314,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/matmul_all_reduce_add_rms_norm/report.json,bench/specs/mc2/matmul_all_reduce_add_rms_norm.yaml
mc2,matmul_all_reduce_add_rms_norm,2,,"{""gamma"": [128], ""norm_out"": [256, 128], ""residual"": [256, 128], ""world_size"": 2, ""x1_local"": [256, 256], ""x2"": [256, 128], ""y"": [256, 128]}",ok,ok,True,True,0.5970490165054798,0.9336149087175727,63.95024446702497,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/matmul_all_reduce_add_rms_norm/report.json,bench/specs/mc2/matmul_all_reduce_add_rms_norm.yaml
mc2,inplace_matmul_all_reduce_add_rms_norm,1,,"{""gamma"": [128], ""norm_out"": [128, 128], ""residual_inout"": [128, 128], ""world_size"": 2, ""x1_local"": [128, 256], ""x2"": [256, 128]}",ok,ok,True,True,0.5340136121958494,1.0061460779979825,53.075157163900435,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/inplace_matmul_all_reduce_add_rms_norm/report.json,bench/specs/mc2/inplace_matmul_all_reduce_add_rms_norm.yaml
mc2,inplace_matmul_all_reduce_add_rms_norm,2,,"{""gamma"": [128], ""norm_out"": [256, 128], ""residual_inout"": [256, 128], ""world_size"": 2, ""x1_local"": [256, 256], ""x2"": [256, 128]}",ok,ok,True,True,0.5977341206744313,1.0042509529739618,59.52039367294773,[],,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/inplace_matmul_all_reduce_add_rms_norm/report.json,bench/specs/mc2/inplace_matmul_all_reduce_add_rms_norm.yaml
mc2,moe_distribute_dispatch,1,,null,blocked,ok,False,True,,27.90528698824346,,[],Distributed ranked job timed out after 300s before all ranks produced reports.,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/moe_distribute_dispatch/report.json,bench/specs/mc2/moe_distribute_dispatch.yaml
mc2,moe_distribute_combine,1,,null,blocked,ok,False,True,,,,[],Distributed ranked job timed out after 300s before all ranks produced reports.,,/home/zhouruoyu/github/pto-kernels/bench/generated/mc2/moe_distribute_combine/report.json,bench/specs/mc2/moe_distribute_combine.yaml
